Champ;Balise;Version code reçu;Code reçu;Libellé reçu;Version code transmis;Code à transmettre;Libellé à transmettre;VALIDATION ANSC;VALIDATION ANS;Observation;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M19.06.05;Troubles digestifs sans signe de gravité;1.9;M90.59;Trouble digestif - Troubles digestifs sans signe de gravité identifié;OK;OK;;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M19.07.00;Problème psychiatrique / social;1.9;M90.61;Problème psychiatrique / social;OK;OK;;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M19.07.01;Misère physiologique ou incurie;1.9;M90.62;Problème psychiatrique / social - Altération de l‘état général - misère physiologique et incurie;OK;OK;;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M19.07.02;Agitation / crise nerveuse / comportement violent;1.9;M90.63;Problème psychiatrique / social - Agitation, crise nerveuse, comportement violent;OK;OK;;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M19.07.03;Etat de manque / Sevrage;1.9;M90.64;Problème psychiatrique / social - Etat de manque - Sevrage;OK;OK;;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M19.07.04;Problème social ou sanitaire;1.9;M90.65;Problème psychiatrique / social - Problème social ou sanitaire;OK;OK;;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M19.08.00;Problème infectieux;1.9;M90.71;Problème infectieux;OK;OK;;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M20.00.00;Décès certain;1.9;M98.00;Décès certain;OK;OK;;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M20.01.00;Corps en décomposition;1.9;M98.01;Corps en décomposition;OK;OK;;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M20.02.00;Décés déclaré par un professionnel de santé;1.9;M98.11;Décés déclaré par un professionnel de santé;OK;OK;;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M20.03.00;Rigidité cadavérique et corps froid;1.9;M98.21;Rigidité cadavérique certaine au niveau des membres et corps froid;OK;OK;;;;;;
Motif de recours médico secouriste;$.qualification.healthMotive;2.3;M20.04.00;Tête séparée du tronc;1.9;M98.31;Tête détachée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;1.9;R36;Discrimination raciale, religieuse, sexiste ou autre;2.3;;;OK;OK;A supprimmer (pas d'interet dans RMS);;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R17;Nuée d'insectes;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R18;Inondation;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R60;Risque d'explosion, présence de gaz (bouteilles);1.9;R13;Risque d'explosion, présence de gaz;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R61;Présence de matière ou matériel explosif;1.9;R13;Risque d'explosion, présence de gaz;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R62;GPL ou carburation non conventionnelle ;1.9;R13;Risque d'explosion, présence de gaz;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R63;Engin Propulsion / Traction électrique;1.9;R19;Risque électrique/ risque lié à une ligne HT ou THT;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R64;Levée de doute ou sinistre naissant;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R65;Présence de bétail;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R66;Présence d'animal domestique;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R67;Porte/accès verrouillé;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R68;Patient / victime ejecté;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R69;Patient/Victime non visible;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R70;Carence prestataire extérieur;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R71;Situation en profondeur ;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R72;Hauteur inférieure ou égale à 2 étages ( <= 8mètres);1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R73;Situation en milieu vicié;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R74;Locaux à sommeil;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R75;Gaz - Accident ou présence de travaux;1.9;R13;Risque d'explosion, présence de gaz;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R76;Gaz - Ouvrage endommagé visible;1.9;R13;Risque d'explosion, présence de gaz;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R77;Gaz - Ouvrage endommaé non visible;1.9;R13;Risque d'explosion, présence de gaz;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R78;Gaz - Dégâts apparents sur la conduite de gaz;1.9;R13;Risque d'explosion, présence de gaz;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R79;Gaz - Bruits, sifflements, souffle, vibrations ou projections;1.9;R13;Risque d'explosion, présence de gaz;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R80;Gaz - Zone dense en population;1.9;R13;Risque d'explosion, présence de gaz;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R81;Gaz - Grand rassemblement de public;1.9;R13;Risque d'explosion, présence de gaz;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R82;Gaz - En sous-sol;1.9;R13;Risque d'explosion, présence de gaz;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R83;Nombreux appels;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R84;Hauteur supérieure à 2 étages (> 8 mètres);1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R85;Hauteur supérieure à 7 étages (> 28 mètres);1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R86;Voie non carrossable;1.9;R20;Difficulté d’accès sur site;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R88;Victime face à un danger immédiat;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R89;Victime face à une menace plus ou moins différée;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R90;Présence dans un lieu public non protégé ;1.9;R37;Situation instable/indéterminée;OK;OK;;;;;;
Risque menace et sensibilité;$.qualification.riskThreat;2.3;R91;Implication d’une autorité;1.9;R25;Implication d’une personnalité;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L02.02.04;Hôtel sur autoroute;2.3;L02.02.03;Aire de repos ou de service sur voie rapide;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L02.03.03;Tunnel;2.3;L02.03.00;Voie ferrée/tramway/métro;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L02.06.07;CRNA;2.3;L02.06.00;Aéroport / aérodrome;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L02.06.08;PCZAR;2.3;L02.06.00;Aéroport / aérodrome;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L03.04.00;Lieu d’activité professionnelle collective, équipement lourds;2.3;L03.05.00;Autre local d’activité professionnelle;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L04.07.01;A l’intérieur;2.3;L04.07.00;Établissement de santé;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L04.07.02;A l’extérieur;2.3;L04.07.00;Établissement de santé;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L05.01.02;Prairie;2.3;L05.01.01;Champ / prairie;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L05.01.03;Milieu forestier, broussailles;2.3;L05.01.03;Milieu forestier;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L05.04.03;Port, quai, embarcadère;2.3;L05.04.00;Milieu maritime;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L07.01.00;Autre lieu d'intervention;2.3;L07.00.00;Lieu non explicite;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L07.01.01;Site sensible;2.3;L07.00.00;Lieu non explicite;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;1.9;L07.02.00;Lieu indéterminé;2.3;L07.00.00;Lieu non explicite;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L01.01.05;Toiture/Combles d'une maison;1.9;L01.01.00;Maison particulière, pavillon;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L01.02.13;Local poubelle / vide ordure de l'immeuble;1.9;L01.02.00;Lieu d'habitation collectif ou foyer d'hébergement;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L01.02.14;Balcon/terrasse de l'immeuble;1.9;L01.02.00;Lieu d'habitation collectif ou foyer d'hébergement;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L01.03.04;Campement;1.9;L01.03.00;Habitat spécifique;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L01.03.05;Grande demeure / château / manoir;1.9;L01.03.00;Habitat spécifique;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L01.03.06;Chaumière;1.9;L01.03.00;Habitat spécifique;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.01.01;Tunnel sur voie publique (hors voie rapide);1.9;L02.02.05;Tunnel;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.01.02;Piste cyclable;1.9;L02.01.00;Voie publique hors voie rapide;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.01.03;Pont/viaduc sur voie publique (hors voie rapide);1.9;L02.01.00;Voie publique hors voie rapide;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.02.06;Pont/viaduc sur voie rapide;1.9;L02.02.00;Voie rapide;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.03.04;Pont/viaduc sur voie ferrée;1.9;L02.03.00;Voie ferrée;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.03.05;Passage à niveau;1.9;L02.03.00;Voie ferrée;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.04.01;Tunnel  (voie fluviale);1.9;L02.04.00;Voie fluviale;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.04.02;Ecluse;1.9;L02.04.00;Voie fluviale;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.06.09;Aéroport - Zone de sûreté à accès réglementé;1.9;L02.06.00;Aéroport / aérodrome;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.06.10;Base ou enceinte aérienne militaire;1.9;L02.06.00;Aéroport / aérodrome;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.07.04;Gare ou station souterraine;1.9;L02.07.00;Gare ferroviaire et routière;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.07.05;Gare ou station aérienne;1.9;L02.07.00;Gare ferroviaire et routière;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.07.06;Arrêt de bus / tramway;1.9;L02.07.00;Gare ferroviaire et routière;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.07.07;Voies de circulation de la gare;1.9;L02.07.00;Gare ferroviaire et routière;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.08.01;Pont hors aquatique;1.9;L02.01.00;Voie publique hors voie rapide;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.08.02;Pont aquatique mer;1.9;L02.04.00;Voie fluviale;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.08.03;Pont aquatique eaux intérieures;1.9;L02.04.00;Voie fluviale;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.09.00;Port/Quai/Embarcadère;1.9;L02.04.00;Voie fluviale;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.09.01;Port civil;1.9;L02.04.00;Voie fluviale;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L02.09.02;Port militaire;1.9;L02.04.00;Voie fluviale;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L03.02.01;Corps de ferme ;1.9;L03.02.00;Local agricole;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L03.02.02;Hangar agricole ;1.9;L03.02.00;Local agricole;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L04.06.06;Bibliothèque / médiathèque;1.9;L04.06.00;Espace évènementiel et/ou culturel;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L04.07.04;Etablissement de santé spécialisé;1.9;L04.07.00;Établissement de santé;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L04.07.05;Etablissement de santé (zone d'hospitalisation);1.9;L04.07.00;Établissement de santé;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L04.07.06;Établissement de santé (hors zone d'hospitalisation);1.9;L04.07.00;Établissement de santé;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L04.09.03;Autre établissement médico-social;1.9;L04.09.00;Établissement médico-social;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L04.11.05;Autre enceinte sportive;1.9;L04.11.00;Enceinte sportive;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L04.13.05;Centre de formation pour adulte;1.9;L04.13.00;Hébergement touristique;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L05.01.05;Espace naturel péri-urbain;1.9;L05.01.00;Plaine et campagne;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L05.01.03;Milieu forestier;1.9;L05.01.00;Plaine et campagne;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L05.01.04;Sous-bois;1.9;L05.01.00;Plaine et campagne;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L05.03.03;Eaux vives;1.9;L05.03.00;Milieu aquatique en eau douce;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L05.03.04;Zone de baignade en eau douce réglementée;1.9;L05.03.00;Milieu aquatique en eau douce;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L05.03.05;Plage / berge en eau douce;1.9;L05.03.00;Milieu aquatique en eau douce;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L05.04.07;Estran;1.9;L05.04.00;Milieu maritime;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.01.09;Lieu de stockage ou recyclage véhicules et engins divers;1.9;L06.01.00;Site industriel;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.01.10;Site de construction naval;1.9;L06.01.00;Site industriel;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.02.01;Ferme photovoltaïque;1.9;L06.02.00;Site de production transport d'énergie;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.02.02;Parc éolien;1.9;L06.02.00;Site de production transport d'énergie;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.02.03;Barrage hydraulique / retenue;1.9;L06.02.00;Site de production transport d'énergie;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.02.04;Poste de transformation électrique;1.9;L06.02.00;Site de production transport d'énergie;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.02.05;Ligne de transport d’électricité;1.9;L06.02.00;Site de production transport d'énergie;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.02.06;Centrale Thermique (gaz / charbon / biomasse);1.9;L06.02.00;Site de production transport d'énergie;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.02.07;Centre de méthanisation ;1.9;L06.02.00;Site de production transport d'énergie;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.02.08;Infrastructure de transport (Pipeline, Oléoduc, Gazoduc);1.9;L06.02.00;Site de production transport d'énergie;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.02.09;Poste de transformation gaz;1.9;L06.02.00;Site de production transport d'énergie;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.06.05;Centre en-Route de la Navigation Aérienne;1.9;L06.06.00;Administration publique;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.08.00;Station-service;1.9;L06.00.00;Zone ou site particulier;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.09.00;Site comportant des animaux;1.9;L06.00.00;Zone ou site particulier;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.09.01;Elevage d'animaux;1.9;L06.00.00;Zone ou site particulier;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.09.02;Haras / centre équestre / écuries;1.9;L06.00.00;Zone ou site particulier;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.09.03;Animalerie ou clinique vétérinaire;1.9;L06.00.00;Zone ou site particulier;OK;OK;;;;;;
Type de lieu;$.qualification.locationKind;2.3;L06.10.00;Décharge / casse automobile;1.9;L06.00.00;Zone ou site particulier;OK;OK;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
